longitude,latitude,system,turbidity,B2,B3,B4,dwl,ndti
-98.36462,33.72363,arrowhead,21.01,1612,1897,1557,564.00213623046875,-0.09843659525188188
-98.36455,33.72368,arrowhead,20.71,1590,1879,1568,565.63714599609375,-0.09022338265158109
-98.36448,33.72372,arrowhead,20.41,1624,1893,1570,563.8819580078125,-0.0932717297141207
-98.36442,33.72377,arrowhead,20.08,1616,1883,1575,564.633544921875,-0.08906882591093117
-98.36435,33.72382,arrowhead,19.74,1619,1875,1579,564.6722412109375,-0.08569774174869717
-98.36429,33.72387,arrowhead,19.5,1619,1874,1579,564.66363525390625,-0.08543295684911671
-98.36423,33.72393,arrowhead,19.27,1616,1882,1574,564.74835205078125,-0.08912037037037036
-98.36417,33.72398,arrowhead,18.97,1622,1879,1564,563.62939453125,-0.09148997966889341
-98.36411,33.72403,arrowhead,18.68,1634,1882,1574,563.65802001953125,-0.08912037037037036
-98.36405,33.72409,arrowhead,18.48,1634,1882,1574,563.65802001953125,-0.08912037037037036
-98.36399,33.72414,arrowhead,18.3,1610,1876,1570,564.77197265625,-0.08879860708067325
-98.36393,33.7242,arrowhead,18.14,1634,1888,1564,562.75665283203125,-0.09385863267670916
-98.36388,33.72425,arrowhead,18,1610,1892,1576,565.1463623046875,-0.09111880046136102
-98.36382,33.72431,arrowhead,17.86,1624,1868,1579,564.32110595703125,-0.0838410211778358
-98.36375,33.72437,arrowhead,17.73,1621,1865,1582,564.702880859375,-0.08210037713954163
-98.36369,33.72443,arrowhead,17.61,1610,1879,1548,562.96600341796875,-0.09658593522030931
-98.36362,33.72449,arrowhead,17.53,1620,1880,1562,563.59356689453125,-0.09238814642649622
-98.36355,33.72455,arrowhead,17.52,1620,1880,1562,563.59356689453125,-0.09238814642649622
-98.36348,33.72462,arrowhead,17.43,1624,1886,1570,564.00347900390625,-0.09143518518518519
-98.3634,33.72469,arrowhead,17.36,1636,1888,1577,563.7982177734375,-0.08975468975468975
-98.36333,33.72476,arrowhead,17.31,1656,1894,1603,564.21600341796875,-0.0832141835859308
-98.36325,33.72483,arrowhead,17.33,1650,1898,1594,563.96868896484375,-0.08705612829324169
-98.36317,33.72491,arrowhead,17.34,1645,1900,1595,564.3572998046875,-0.08726752503576538
-98.36308,33.72499,arrowhead,17.39,1618,1904,1590,565.5927734375,-0.08986834573554665
-98.363,33.72506,arrowhead,17.36,1634,1900,1589,564.584228515625,-0.08913728862138148
-98.36291,33.72514,arrowhead,17.35,1656,1907,1594,563.73406982421875,-0.08940302770636961
-98.36282,33.72522,arrowhead,17.38,1648,1914,1588,563.8560791015625,-0.0930896630496859
-98.36273,33.7253,arrowhead,17.44,1650,1916,1602,564.55621337890625,-0.08925525866969869
-98.36263,33.72538,arrowhead,17.46,1628,1918,1588,564.8775634765625,-0.09412435824301198
-98.36254,33.72546,arrowhead,17.51,1628,1916,1584,564.58642578125,-0.09485714285714286
-98.36245,33.72553,arrowhead,17.64,1644,1922,1590,564.12725830078125,-0.09453302961275627
-98.36235,33.72561,arrowhead,17.71,1650,1902,1587,563.33526611328125,-0.09028374892519346
-98.36225,33.72569,arrowhead,17.74,1641,1912,1597,564.64215087890625,-0.08976916500427472
-98.36215,33.72576,arrowhead,17.87,1650,1914,1596,564.06109619140625,-0.0905982905982906
-98.36205,33.72584,arrowhead,17.98,1673,1930,1613,564.091552734375,-0.08947219870166526
-98.36195,33.72591,arrowhead,18.05,1674,1922,1606,563.45367431640625,-0.08956916099773243
-98.36185,33.72599,arrowhead,18.16,1641,1892,1602,564.8699951171875,-0.08299942759015455
-98.36176,33.72606,arrowhead,18.28,1650,1899,1596,563.9559326171875,-0.08669527896995709
-98.36165,33.72614,arrowhead,18.39,1654,1902,1596,563.909423828125,-0.08747855917667238
-98.36154,33.72621,arrowhead,18.56,1622,1892,1596,565.695068359375,-0.08486238532110092
-98.36144,33.72628,arrowhead,18.78,1636,1899,1595,564.87945556640625,-0.08700629650829994
-98.36134,33.72635,arrowhead,18.91,1662,1888,1594,564.30426025390625,-0.08443423319931075
-98.36124,33.72642,arrowhead,19.08,1632,1902,1585,565.4383544921875,-0.09090909090909091
-98.36113,33.72649,arrowhead,19.35,1624,1884,1577,565.2449951171875,-0.08870268708465762
-98.36102,33.72657,arrowhead,19.55,1612,1854,1570,566.43841552734375,-0.08294392523364486
-98.36092,33.72664,arrowhead,19.77,1581,1794,1488,562.22900390625,-0.09323583180987204
-98.36082,33.72672,arrowhead,20,1517,1578,1348,534.1407470703125,-0.0786056049213944
-98.36073,33.7268,arrowhead,20.14,1409,1435,1292,511.2122192382813,-0.05243857719105244
-98.36063,33.72688,arrowhead,20.28,1392,1418,1283,508.7638244628906,-0.04998148833765272
-98.36053,33.72696,arrowhead,20.46,1400,1439,1270,514.16412353515625,-0.062384643779992616
-98.36044,33.72704,arrowhead,20.59,1377,1416,1264,512.91070556640625,-0.056716417910447764
-98.36035,33.72712,arrowhead,20.65,1371,1398,1246,505.4117431640625,-0.057488653555219364
-98.36026,33.7272,arrowhead,20.7,1376,1389,1248,507.0235900878906,-0.053469852104664393
-98.36017,33.727290000000004,arrowhead,20.7,1373,1387,1254,508.7800903320313,-0.050359712230215826
-98.36008,33.72738,arrowhead,20.61,1357,1383,1250,510.6015319824219,-0.050512723129510065
-98.35999,33.72746,arrowhead,20.49,1364,1381,1242,502.8792724609375,-0.05299275638581777
-98.35991,33.72755,arrowhead,20.43,1371,1384,1239,501.8741760253906,-0.055280213495996953
-98.35983,33.72763,arrowhead,20.36,1364,1380,1245,503.2699890136719,-0.05142857142857143
-98.35974,33.72772,arrowhead,20.14,1367,1362,1233,498.3314514160156,-0.04971098265895954
-98.35966,33.72781,arrowhead,20.01,1361,1374,1236,500.0450439453125,-0.052873563218390804
-98.35958,33.7279,arrowhead,19.89,1374,1363,1248,498.6368408203125,-0.04404442742244351
-98.3595,33.728,arrowhead,19.81,1362,1352,1231,496.0938415527344,-0.04684475416182733
-98.35941,33.72808,arrowhead,19.71,1362,1369,1240,499.4560852050781,-0.049444231506324265
-98.35934,33.72818,arrowhead,19.67,1377,1385,1250,501.5624084472656,-0.051233396584440226
-98.35926,33.72827,arrowhead,19.55,1378,1388,1257,503.134521484375,-0.04952741020793951
-98.35918,33.72837,arrowhead,19.43,1417,1391,1266,500.0309753417969,-0.04704554008280015
-98.35911,33.72846,arrowhead,19.39,1402,1425,1287,513.8482666015625,-0.05088495575221239
-98.35902,33.72855,arrowhead,19.35,1404,1423,1284,505.58740234375,-0.05134835611377909
-98.35895,33.72864,arrowhead,19.32,1388,1422,1308,518.53289794921875,-0.041758241758241756
-98.35887,33.72873,arrowhead,19.39,1408,1397,1274,499.0995178222656,-0.04605016847622613
-98.35879,33.72882,arrowhead,19.42,1398,1384,1262,496.94873046875,-0.04610733182161754
-98.35871,33.72892,arrowhead,19.42,1372,1378,1240,496.1221008300781,-0.052711993888464474
-98.35863,33.72901,arrowhead,19.37,1344,1359,1227,494.6593017578125,-0.05104408352668213
-98.35855,33.7291,arrowhead,19.38,1356,1339,1222,500.5044250488281,-0.04568527918781726
-98.35847,33.72919,arrowhead,19.31,1342,1340,1221,502.3627624511719,-0.046466224131198754
-98.3584,33.72929,arrowhead,19.25,1337,1335,1218,501.697021484375,-0.045828437132784956
-98.35832,33.72938,arrowhead,19.21,1321,1334,1220,513.8887939453125,-0.04463586530931871
-98.35825,33.72948,arrowhead,19.14,1327,1352,1222,518.270751953125,-0.050505050505050504
-98.35818,33.72957,arrowhead,19.02,1332,1328,1218,508.50006103515625,-0.04320502749410841
-98.3581,33.72966,arrowhead,19.03,1305,1326,1211,514.94281005859375,-0.04532912889239259
-98.35803,33.72976,arrowhead,18.96,1314,1323,1200,507.6806335449219,-0.04875148632580262
-98.35796,33.72985,arrowhead,18.95,1302,1309,1192,505.1406555175781,-0.046781287485006
-98.35789,33.72995,arrowhead,18.86,1308,1304,1177,500.5088195800781,-0.051189036678758564
-98.35783,33.73005,arrowhead,18.76,1311,1309,1181,501.5262756347656,-0.05140562248995984
-98.35776,33.73014,arrowhead,18.68,1296,1310,1185,508.0343017578125,-0.050100200400801605
-98.35769,33.73024,arrowhead,18.59,1289,1294,1186,510.9652404785156,-0.043548387096774194
-98.35763,33.73033,arrowhead,18.55,1279,1302,1184,515.96185302734375,-0.04746580852775543
-98.35757,33.73043,arrowhead,18.45,1283,1290,1181,509.8906555175781,-0.04411169566976932
-98.3575,33.73053,arrowhead,18.32,1291,1296,1178,508.3876953125,-0.047696038803556995
-98.35744,33.73063,arrowhead,18.32,1288,1288,1183,508.70208740234375,-0.042492917847025496
-98.35738,33.73072,arrowhead,18.25,1284,1296,1175,511.0844421386719,-0.04896802913800081
-98.35732,33.73082,arrowhead,18.21,1290,1290,1174,507.812744140625,-0.04707792207792208
-98.35726,33.73092,arrowhead,18.17,1283,1289,1174,509.2668151855469,-0.046691027202598455
-98.3572,33.73101,arrowhead,18.13,1289,1294,1167,507.0503845214844,-0.05160503860219423
-98.35715,33.73111,arrowhead,18.06,1278,1282,1167,506.8040771484375,-0.04695794201714986
-98.35709,33.73122,arrowhead,18.01,1275,1286,1179,513.2119140625,-0.043407707910750506
-98.35703,33.73132,arrowhead,17.93,1273,1285,1174,516.6453857421875,-0.04514030093533957
-98.35699,33.73141,arrowhead,17.91,1275,1281,1179,516.95562744140625,-0.041463414634146344
-98.35693,33.73152,arrowhead,17.84,1276,1290,1175,517.620361328125,-0.04665314401622718
-98.35688,33.73162,arrowhead,17.78,1278,1296,1176,519.41204833984375,-0.04854368932038835
-98.35683,33.73172,arrowhead,17.74,1279,1296,1173,517.40167236328125,-0.04981773997569866
-98.35679,33.73183,arrowhead,17.7,1270,1282,1189,533.0787353515625,-0.03763658437879401
-98.35674,33.73193,arrowhead,17.67,1251,1278,1184,538.54656982421875,-0.038180341186027617
-98.3567,33.73203,arrowhead,17.65,1238,1273,1177,539.34210205078125,-0.03918367346938775
-98.35666,33.73214,arrowhead,17.62,1247,1276,1174,533.6103515625,-0.04163265306122449
-98.35662,33.73224,arrowhead,17.58,1251,1268,1174,528.19854736328125,-0.03849303849303849
-98.35658,33.73235,arrowhead,17.53,1248,1268,1165,527.398681640625,-0.04233456637895602
-98.35654,33.73245,arrowhead,17.48,1228,1267,1151,528.7598876953125,-0.04797353184449959
-98.35651,33.73256,arrowhead,17.4,1241,1277,1156,528.78143310546875,-0.049732840115084255
-98.35648,33.73266,arrowhead,17.3,1236,1272,1163,534.27130126953125,-0.04476386036960986
-98.35645,33.73277,arrowhead,17.26,1249,1278,1164,537.3311767578125,-0.04668304668304668
-98.35641,33.73287,arrowhead,17.26,1260,1271,1168,533.2823486328125,-0.04223042230422304
-98.35638,33.73298,arrowhead,17.25,1258,1264,1171,533.8065185546875,-0.038193018480492814
-98.35635,33.73309,arrowhead,17.17,1258,1286,1167,538.092529296875,-0.048512026090501426
-98.35632,33.73319,arrowhead,17.12,1247,1274,1169,540.7969970703125,-0.04297994269340974
-98.35629,33.7333,arrowhead,17.07,1237,1263,1164,539.6939697265625,-0.0407911001236094
-98.35625,33.73341,arrowhead,17.1,1240,1268,1159,537.5474853515625,-0.04491141326740832
-98.35622,33.73351,arrowhead,17.13,1227,1261,1159,541.61212158203125,-0.04214876033057851
-98.35619,33.73362,arrowhead,17.09,1218,1248,1162,543.99334716796875,-0.03568464730290456
-98.35616,33.73373,arrowhead,17.06,1230,1267,1152,538.00189208984375,-0.047540305911533694
-98.35613,33.73383,arrowhead,17.08,1221,1244,1152,535.254150390625,-0.038397328881469114
-98.3561,33.73394,arrowhead,17.13,1221,1256,1164,547.264404296875,-0.03801652892561983
-98.35606,33.73404,arrowhead,17.13,1225,1252,1158,541.8355712890625,-0.03900414937759336
-98.35603,33.73415,arrowhead,17.15,1225,1262,1158,544.17333984375,-0.04297520661157025
-98.356,33.73425,arrowhead,17.19,1231,1259,1156,539.8687744140625,-0.04265010351966874
-98.35596,33.73436,arrowhead,17.23,1243,1249,1155,529.8770751953125,-0.039101497504159734
-98.35592,33.73447,arrowhead,17.25,1231,1250,1153,532.52801513671875,-0.040366208905534745
-98.35588,33.73457,arrowhead,17.33,1253,1250,1156,522.2999267578125,-0.03906899418121363
-98.35583,33.73467,arrowhead,17.43,1224,1249,1154,536.64996337890625,-0.03953391593841032
-98.35578,33.73478,arrowhead,17.55,1230,1244,1148,527.30841064453125,-0.04013377926421405
-98.35573,33.73488,arrowhead,17.58,1228,1234,1151,532.94940185546875,-0.03480083857442348
-98.35567,33.73498,arrowhead,17.59,1222,1238,1142,531.278076171875,-0.040336134453781515
-98.35561,33.73508,arrowhead,17.66,1211,1249,1144,541.64715576171875,-0.043877977434183035
-98.35555,33.73517,arrowhead,17.73,1215,1246,1146,540.1201171875,-0.04180602006688963
-98.35548,33.73527,arrowhead,17.73,1205,1230,1145,539.80670166015625,-0.035789473684210524
-98.35542,33.73536,arrowhead,17.76,1206,1235,1143,539.57623291015625,-0.03868797308662742
-98.35534,33.73545,arrowhead,17.81,1225,1228,1144,526.89617919921875,-0.03541315345699832
-98.35526,33.73554,arrowhead,17.85,1223,1228,1145,529.27716064453125,-0.03497682258744206
-98.35518,33.73563,arrowhead,17.89,1207,1236,1138,536.6043701171875,-0.041280539174389216
-98.35509,33.73571,arrowhead,17.92,1199,1222,1138,542.4932861328125,-0.03559322033898305
-98.35501,33.7358,arrowhead,18,1207,1224,1138,539.19403076171875,-0.03640982218458933
-98.35492,33.73588,arrowhead,18.06,1196,1227,1136,543.99554443359375,-0.038510368176047395
-98.35483,33.73595,arrowhead,18.05,1190,1217,1139,545.83880615234375,-0.03310696095076401
-98.35474,33.73603,arrowhead,18.11,1201,1222,1140,542.68157958984375,-0.03471634208298052
-98.35464,33.73611,arrowhead,18.15,1186,1227,1141,549.10552978515625,-0.036317567567567564
-98.35454,33.73618,arrowhead,18.22,1217,1215,1142,531.0279541015625,-0.03097157403478999
-98.35443,33.73625,arrowhead,18.26,1197,1208,1133,539.6314697265625,-0.032037590773173856
-98.35433,33.73632,arrowhead,18.31,1197,1208,1133,539.6314697265625,-0.032037590773173856
-98.35423,33.73639,arrowhead,18.39,1198,1237,1134,546.64398193359375,-0.043441585828764236
-98.35413,33.73646,arrowhead,18.46,1199,1217,1134,541.81298828125,-0.03530412590387069
-98.35403,33.73653,arrowhead,18.51,1190,1220,1130,544.41314697265625,-0.03829787234042553
-98.35392,33.7366,arrowhead,18.62,1213,1210,1126,523.62127685546875,-0.03595890410958904
-98.35381,33.73666,arrowhead,18.7,1213,1210,1126,523.62127685546875,-0.03595890410958904
-98.35371,33.73673,arrowhead,18.77,1207,1198,1126,527.89068603515625,-0.03098106712564544
-98.3536,33.7368,arrowhead,18.83,1187,1215,1129,545.69439697265625,-0.03668941979522184
-98.35349,33.73686,arrowhead,18.81,1175,1218,1136,553.26580810546875,-0.034834324553950725
-98.35339,33.73692,arrowhead,18.86,1205,1211,1137,541.0247802734375,-0.03151618398637138
-98.35327,33.73699,arrowhead,18.87,1195,1211,1136,544.99700927734375,-0.031955688112484025
-98.35316,33.73705,arrowhead,18.9,1181,1217,1136,551.27960205078125,-0.034424139396515084
-98.35306,33.73712,arrowhead,18.9,1191,1225,1140,552.31890869140625,-0.035940803382663845
-98.35295,33.73719,arrowhead,18.94,1187,1215,1131,545.06884765625,-0.03580562659846547
-98.35285,33.73726,arrowhead,18.93,1204,1214,1139,541.48388671875,-0.03187420314492138
-98.35275,33.73732,arrowhead,18.83,1198,1205,1136,540.0711669921875,-0.02947458351131995
-98.35265,33.7374,arrowhead,18.79,1209,1230,1135,541.1953125,-0.040169133192389
-98.35255,33.73747,arrowhead,18.79,1202,1214,1140,542.98541259765625,-0.03143585386576041
-98.35245,33.73755,arrowhead,18.79,1193,1220,1143,550.92816162109375,-0.03258569614896318
-98.35235,33.73762,arrowhead,18.72,1199,1207,1137,543.4027099609375,-0.029863481228668942
-98.35226,33.7377,arrowhead,18.69,1191,1198,1137,538.759765625,-0.026124197002141327
-98.35217,33.73778,arrowhead,18.62,1206,1225,1132,536.2984619140625,-0.03945693678404752
-98.35208,33.73786,arrowhead,18.57,1204,1208,1138,535.4554443359375,-0.029838022165387893
-98.35201,33.73795,arrowhead,18.53,1205,1217,1126,529.84393310546875,-0.03883909517712335
-98.35192,33.73803,arrowhead,18.49,1195,1220,1126,536.6416015625,-0.040068201193520885
-98.35184,33.73812,arrowhead,18.4,1185,1218,1129,548.02069091796875,-0.03792074989348104
-98.35178,33.73822,arrowhead,18.3,1202,1222,1126,533.0645751953125,-0.04088586030664395
-98.35172,33.73831,arrowhead,18.18,1208,1229,1125,531.65057373046875,-0.044180118946474084
-98.35166,33.73841,arrowhead,18.12,1206,1223,1126,531.1788330078125,-0.04129416773094934
-98.35161,33.73851,arrowhead,18.03,1202,1215,1132,534.58355712890625,-0.035364294844482315
-98.35156,33.73861,arrowhead,18.02,1218,1230,1134,532.47998046875,-0.04060913705583756
-98.35152,33.73871,arrowhead,17.93,1218,1226,1139,534.3277587890625,-0.03678646934460888
-98.3515,33.73882,arrowhead,17.77,1212,1225,1128,520.37353515625,-0.04122396940076498
-98.35148,33.73892,arrowhead,17.65,1221,1229,1131,519.20068359375,-0.04152542372881356
-98.35146,33.73903,arrowhead,17.52,1217,1225,1126,516.683837890625,-0.04210974053594215
-98.35146,33.73914,arrowhead,17.36,1231,1237,1125,514.627197265625,-0.04741744284504657
-98.35146,33.73924,arrowhead,17.26,1240,1248,1132,518.01824951171875,-0.04873949579831933
-98.35147,33.73935,arrowhead,17.17,1249,1252,1141,506.58453369140625,-0.04638529043042206
-98.35149,33.73946,arrowhead,17.06,1254,1252,1150,507.9669494628906,-0.042464612822647796
-98.35151,33.73957,arrowhead,17,1257,1276,1150,513.4608154296875,-0.05193734542456719
-98.35155,33.73967,arrowhead,16.95,1266,1276,1154,512.15936279296875,-0.050205761316872426
-98.35159,33.73978,arrowhead,16.87,1257,1274,1165,520.2510986328125,-0.04469044690446904
-98.35163,33.73988,arrowhead,16.69,1263,1298,1166,507.5801696777344,-0.05357142857142857
-98.35168,33.73997,arrowhead,16.58,1285,1342,1196,527.6253662109375,-0.05752561071710008
-98.35175,33.74007,arrowhead,16.51,1357,1522,1304,561.56890869140625,-0.07714083510261854
-98.35182,33.74017,arrowhead,16.37,1443,1633,1390,564.55145263671875,-0.08038372477671188
-98.3519,33.74025,arrowhead,16.28,1450,1622,1381,563.21588134765625,-0.08025308025308026
-98.35198,33.74034,arrowhead,16.21,1388,1583,1344,564.029541015625,-0.08165357020840451
-98.35207,33.74042,arrowhead,16.15,1370,1504,1302,557.03173828125,-0.07198859586600143
-98.35217,33.74049,arrowhead,16.11,1327,1410,1242,540.05401611328125,-0.06334841628959276
-98.35226,33.74056,arrowhead,16.14,1307,1378,1222,528.92974853515625,-0.06
-98.35237,33.74063,arrowhead,16.06,1304,1370,1225,529.47021484375,-0.055876685934489405
-98.35248,33.74069,arrowhead,16.02,1314,1352,1217,513.61663818359375,-0.05254963020630596
-98.35259,33.74075,arrowhead,15.99,1296,1296,1170,503.0056762695313,-0.051094890510948905
-98.35271,33.74081,arrowhead,15.87,1278,1281,1174,504.0338745117187,-0.043584521384928715
-98.35282,33.74086,arrowhead,15.79,1300,1297,1159,500.8214111328125,-0.05618892508143322
-98.35294,33.74091,arrowhead,15.76,1276,1296,1162,504.5460510253906,-0.05451586655817738
-98.35306,33.74096,arrowhead,15.77,1280,1286,1170,503.59417724609375,-0.04723127035830619
-98.35318,33.74101,arrowhead,15.75,1278,1273,1169,500.024169921875,-0.042588042588042586
-98.3533,33.74105,arrowhead,15.72,1298,1285,1168,499.3650817871094,-0.04769669792091317
-98.35343,33.74109,arrowhead,15.68,1293,1292,1172,501.7032775878906,-0.048701298701298704
-98.35355,33.74112,arrowhead,15.61,1293,1292,1172,501.7032775878906,-0.048701298701298704
-98.35368,33.74116,arrowhead,15.53,1286,1303,1171,504.6630859375,-0.05335489086499596
-98.35381,33.7412,arrowhead,15.45,1302,1298,1170,500.05902099609375,-0.05186385737439222
-98.35394,33.74123,arrowhead,15.39,1293,1297,1170,501.00836181640625,-0.05147952979327118
-98.35407,33.74126,arrowhead,15.28,1293,1297,1170,501.00836181640625,-0.05147952979327118
-98.35419,33.74129,arrowhead,15.22,1322,1302,1172,498.7803955078125,-0.05254648342764753
-98.35433,33.74132,arrowhead,15.13,1294,1303,1170,501.8641052246094,-0.053780832996360696
-98.35446,33.74135,arrowhead,15.08,1300,1301,1168,498.8543701171875,-0.05386796273795059
-98.35459,33.74137,arrowhead,15.04,1311,1307,1178,499.8415832519531,-0.05191146881287726
-98.35472,33.7414,arrowhead,14.99,1294,1305,1184,502.8017578125,-0.04861390116512656
-98.35485,33.74142,arrowhead,15,1310,1304,1182,500.070068359375,-0.04907481898632341
-98.35498,33.74144,arrowhead,14.94,1326,1308,1182,498.9141845703125,-0.05060240963855422
-98.35511,33.74146,arrowhead,14.85,1302,1315,1181,500.0904846191406,-0.05368589743589743
-98.35525,33.74147,arrowhead,14.77,1335,1311,1179,496.2499084472656,-0.05301204819277108
-98.35538,33.74148,arrowhead,14.74,1321,1314,1179,497.7418823242187,-0.05415162454873646
-98.35551,33.74149,arrowhead,14.73,1318,1313,1184,498.4650573730469,-0.051661994393271925
-98.35564,33.7415,arrowhead,14.76,1327,1321,1185,498.7779846191406,-0.05426975259377494
-98.35578,33.74152,arrowhead,14.76,1327,1324,1186,497.9752502441406,-0.0549800796812749
-98.35591,33.74153,arrowhead,14.7,1344,1328,1190,497.4373168945313,-0.05480540111199365
-98.35605,33.74154,arrowhead,14.65,1350,1338,1200,494.7644348144531,-0.054373522458628844
-98.35619,33.74156,arrowhead,14.63,1334,1342,1204,496.7777404785156,-0.05420267085624509
-98.35632,33.74158,arrowhead,14.63,1346,1343,1209,496.4246520996094,-0.052507836990595615
-98.35645,33.74162,arrowhead,14.6,1355,1346,1204,490.9019470214844,-0.05568627450980392
-98.35657,33.74166,arrowhead,14.58,1355,1360,1204,492.32562255859375,-0.060842433697347896
-98.3567,33.74171,arrowhead,14.54,1362,1381,1226,495.82275390625,-0.05945531261986958
-98.35681,33.74176,arrowhead,14.48,1437,1531,1312,533.61126708984375,-0.07703130495954977
-98.35693,33.74181,arrowhead,14.47,1492,1618,1365,548.87872314453125,-0.08481394569225612
-98.35703,33.74188,arrowhead,14.48,1568,1704,1440,552.84808349609375,-0.08396946564885496
-98.35714,33.74195,arrowhead,14.52,1569,1781,1575,567.955810546875,-0.06138259833134684
-98.35723,33.74202,arrowhead,14.48,1603,1822,1512,561.57550048828125,-0.09298140371925614
-98.35732,33.74211,arrowhead,14.47,1576,1842,1493,560.437255859375,-0.10464767616191904
-98.35741,33.7422,arrowhead,14.46,1576,1803,1492,559.44439697265625,-0.09438543247344461
-98.35748,33.74229,arrowhead,14.45,1588,1813,1490,558.3934326171875,-0.09778988798062367
-98.35754,33.74238,arrowhead,14.43,1592,1838,1516,561.25750732421875,-0.09600477042337507
-98.3576,33.74249,arrowhead,14.41,1604,1862,1526,561.66619873046875,-0.09917355371900827
-98.35766,33.74259,arrowhead,14.39,1613,1876,1546,563.28375244140625,-0.09643483343074226
-98.3577,33.74269,arrowhead,14.37,1619,1870,1542,561.778076171875,-0.09613130128956623
-98.35773,33.7428,arrowhead,14.35,1631,1886,1518,559.02520751953125,-0.10810810810810811
-98.35775,33.74291,arrowhead,14.32,1622,1888,1541,561.7667236328125,-0.10119568387284923
-98.35777,33.74302,arrowhead,14.35,1611,1884,1540,562.37506103515625,-0.10046728971962617
-98.35777,33.74313,arrowhead,14.35,1595,1874,1532,562.67230224609375,-0.10041103934233706
-98.35777,33.74324,arrowhead,14.3,1623,1880,1543,561.155517578125,-0.09845165059888986
-98.35777,33.74335,arrowhead,14.25,1634,1876,1542,560.14080810546875,-0.09771796372147455
-98.35776,33.74346,arrowhead,14.23,1621,1876,1532,560.22186279296875,-0.10093896713615023
-98.35774,33.74357,arrowhead,14.26,1626,1888,1524,559.3209228515625,-0.10668229777256741
-98.35773,33.74368,arrowhead,14.23,1638,1880,1536,559.32733154296875,-0.10070257611241218
-98.3577,33.74379,arrowhead,14.19,1622,1880,1531,560.16680908203125,-0.10231603635297566
-98.35767,33.7439,arrowhead,14.24,1620,1884,1560,562.8990478515625,-0.09407665505226481
-98.35765,33.74401,arrowhead,14.27,1634,1892,1564,562.379638671875,-0.09490740740740741
-98.35763,33.74412,arrowhead,14.33,1660,1896,1554,559.68463134765625,-0.09913043478260869
-98.3576,33.74422,arrowhead,14.27,1656,1932,1651,567.13470458984375,-0.07842590008372873
-98.35757,33.74434,arrowhead,14.27,1670,1912,1584,560.2818603515625,-0.09382151029748284
-98.35754,33.74445,arrowhead,14.31,1654,1906,1568,559.90093994140625,-0.09729418537708694
-98.35748,33.74466,arrowhead,14.34,1660,1924,1578,560.74090576171875,-0.09880068532267276
-98.35744,33.74477,arrowhead,14.34,1654,1914,1576,560.6624755859375,-0.09684813753581661
-98.35742,33.74488,arrowhead,14.4,1658,1928,1578,560.81048583984375,-0.09982886480319453
-98.3574,33.74499,arrowhead,14.42,1674,1929,1576,559.38690185546875,-0.10071326676176891
-98.35738,33.7451,arrowhead,14.42,1636,1916,1585,562.82415771484375,-0.0945444158811768
-98.35736,33.74521,arrowhead,14.42,1662,1920,1584,560.9024658203125,-0.0958904109589041
-98.35735,33.74532,arrowhead,14.45,1645,1935,1594,562.33245849609375,-0.09662793992632474
-98.35735,33.74543,arrowhead,14.5,1672,1932,1584,559.1893310546875,-0.09897610921501707
-98.35736,33.74554,arrowhead,14.5,1696,1959,1596,559.03924560546875,-0.1021097046413502
-98.35738,33.74565,arrowhead,14.55,1696,1956,1634,562.41448974609375,-0.08969359331476323
-98.35739,33.74576,arrowhead,14.58,1738,1986,1648,561.12078857421875,-0.093010456796918
-98.35742,33.74587,arrowhead,14.68,1733,1990,1640,559.85113525390625,-0.09641873278236915
-98.35746,33.74597,arrowhead,14.68,1758,1990,1660,559.765869140625,-0.09041095890410959
-98.3575,33.74608,arrowhead,14.74,1771,1999,1653,558.24835205078125,-0.09474260679079956
-98.35755,33.74618,arrowhead,14.78,1770,1998,1650,558.00811767578125,-0.09539473684210527
-98.3576,33.74628,arrowhead,14.82,1760,2008,1654,559.43994140625,-0.09666848716548335
-98.35767,33.74637,arrowhead,14.89,1778,2014,1661,558.10858154296875,-0.09605442176870749
-98.35774,33.74646,arrowhead,14.96,1836,2054,1668,549.1405029296875,-0.10370768404083826
-98.35783,33.74655,arrowhead,15.02,1804,2076,1706,558.39874267578125,-0.09783183500793231
-98.3579,33.74664,arrowhead,15.02,2020,2146,1776,547.8944091796875,-0.09433962264150944
-98.34797,33.7475,arrowhead,14.76,1808,2082,1727,511.3373107910156,-0.09320031504331845
-98.34787,33.74744,arrowhead,14.81,1782,2056,1710,562.765380859375,-0.09187466808284653
-98.34777,33.74738,arrowhead,14.85,1782,2056,1710,562.765380859375,-0.09187466808284653
-98.34767,33.74732,arrowhead,14.9,1762,2048,1694,562.97705078125,-0.09460181721004811
-98.34757,33.74726,arrowhead,14.92,1763,2062,1678,561.91229248046875,-0.10267379679144385
-98.34747,33.7472,arrowhead,14.89,1790,2064,1700,561.89532470703125,-0.09670563230605739
-98.34737,33.74714,arrowhead,14.87,1797,2044,1674,558.92889404296875,-0.09951586874663798
-98.34727,33.74708,arrowhead,14.86,1751,2028,1688,562.97747802734375,-0.09149623250807319
-98.34718,33.74702,arrowhead,14.85,1744,2024,1651,560.849853515625,-0.10149659863945579
-98.34708,33.74696,arrowhead,14.84,1744,2010,1675,562.5596923828125,-0.09090909090909091
-98.34698,33.74689,arrowhead,14.85,1722,2015,1650,562.11572265625,-0.09959072305593451
